Report_ID,Constituent_ID,Fundraiser_ID,Contact_Date,Contact_Type,Contact_Report_Text,Est_Gift_Capacity,Suggested_CRM_Tags,Sentiment_Score,Sentiment_Label
REP_2069,DONOR_1020,O,2025-11-27,In-Person Lunch,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2373,DONOR_1006,O,2025-11-28,Virtual Call,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,4000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2464,DONOR_1001,O,2025-11-28,Coffee Meeting,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2203,DONOR_1075,O,2025-11-29,Phone Call,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,75000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2335,DONOR_1020,O,2025-11-30,Coffee Meeting,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,5000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2419,DONOR_1007,O,2025-12-01,Event Reception,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,50000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2356,DONOR_1086,O,2025-12-01,Event Reception,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,80000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2101,DONOR_1096,O,2025-12-04,Event Reception,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,50000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2478,DONOR_1032,O,2025-12-08,Coffee Meeting,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,75000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2128,DONOR_1060,O,2025-12-10,Phone Call,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,60000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2384,DONOR_1078,O,2025-12-12,Event Reception,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2066,DONOR_1047,O,2025-12-15,Campus Tour,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",30000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2447,DONOR_1010,O,2025-12-19,Phone Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2177,DONOR_1095,O,2025-12-19,In-Person Lunch,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,75000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2076,DONOR_1044,O,2025-12-21,Event Reception,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,40000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2454,DONOR_1006,O,2025-12-22,Campus Tour,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,60000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2149,DONOR_1034,O,2025-12-23,In-Person Lunch,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2476,DONOR_1090,O,2025-12-23,Virtual Call,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,75000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2261,DONOR_1031,O,2025-12-24,Event Reception,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,50000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2317,DONOR_1057,O,2025-12-30,In-Person Lunch,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,24000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2315,DONOR_1033,O,2025-12-31,Campus Tour,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,18000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2484,DONOR_1065,O,2025-12-31,Virtual Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",15000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2126,DONOR_1082,O,2026-01-02,In-Person Lunch,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,60000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2275,DONOR_1056,O,2026-01-03,Campus Tour,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,50000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2258,DONOR_1059,O,2026-01-04,Event Reception,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,36000,Analytics_PublicHealth,1.0,Positive
REP_2324,DONOR_1082,O,2026-01-04,Coffee Meeting,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,60000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2012,DONOR_1048,O,2026-01-08,Phone Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,20000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2233,DONOR_1048,O,2026-01-08,Virtual Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2156,DONOR_1097,O,2026-01-09,In-Person Lunch,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,24000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2087,DONOR_1078,O,2026-01-10,Coffee Meeting,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,15000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2487,DONOR_1039,O,2026-01-10,Campus Tour,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,75000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2185,DONOR_1088,O,2026-01-11,Virtual Call,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,45000,Analytics_PublicHealth,1.0,Positive
REP_2498,DONOR_1044,O,2026-01-12,Event Reception,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2121,DONOR_1057,O,2026-01-19,Event Reception,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,22500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2091,DONOR_1058,O,2026-01-19,Phone Call,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,60000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2083,DONOR_1074,O,2026-01-20,Coffee Meeting,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,5000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2183,DONOR_1032,O,2026-01-20,Virtual Call,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,50000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2338,DONOR_1040,O,2026-01-21,In-Person Lunch,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2321,DONOR_1070,O,2026-01-22,Event Reception,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,12000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2148,DONOR_1056,O,2026-01-23,Phone Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2135,DONOR_1001,O,2026-01-24,Coffee Meeting,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,6000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2428,DONOR_1059,O,2026-01-24,Virtual Call,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,36000,Analytics_PublicHealth,1.0,Positive
REP_2285,DONOR_1060,O,2026-01-24,Coffee Meeting,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2152,DONOR_1097,O,2026-01-25,Event Reception,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,6000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2111,DONOR_1030,O,2026-01-28,Phone Call,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2355,DONOR_1090,O,2026-01-30,In-Person Lunch,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,24000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2214,DONOR_1095,O,2026-01-31,Coffee Meeting,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2100,DONOR_1097,O,2026-02-01,In-Person Lunch,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,24000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2375,DONOR_1083,O,2026-02-01,Phone Call,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,36000,Analytics_PublicHealth,1.0,Positive
REP_2391,DONOR_1028,O,2026-02-02,Campus Tour,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,6000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2425,DONOR_1024,O,2026-02-03,Campus Tour,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,15000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2194,DONOR_1021,O,2026-02-06,Virtual Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2131,DONOR_1024,O,2026-02-08,Virtual Call,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,18000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2160,DONOR_1036,O,2026-02-09,In-Person Lunch,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",25000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2236,DONOR_1056,O,2026-02-10,Event Reception,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,7500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2125,DONOR_1092,O,2026-02-13,Event Reception,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,45000,Analytics_PublicHealth,1.0,Positive
REP_2029,DONOR_1076,O,2026-02-13,In-Person Lunch,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,60000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2217,DONOR_1087,O,2026-02-15,Phone Call,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,4000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2088,DONOR_1091,O,2026-02-19,Coffee Meeting,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2122,DONOR_1043,O,2026-02-19,Virtual Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,22500,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2171,DONOR_1049,O,2026-02-20,In-Person Lunch,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2302,DONOR_1043,O,2026-02-21,Phone Call,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,6000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2341,DONOR_1024,O,2026-02-23,Event Reception,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,7500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2432,DONOR_1072,O,2026-02-24,Event Reception,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,24000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2314,DONOR_1003,O,2026-02-24,Event Reception,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",8000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2259,DONOR_1077,O,2026-02-26,Campus Tour,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",37500,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2056,DONOR_1009,O,2026-03-03,Virtual Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2354,DONOR_1075,O,2026-03-04,Event Reception,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,75000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2163,DONOR_1063,O,2026-03-06,Phone Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2237,DONOR_1034,O,2026-03-09,In-Person Lunch,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,30000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2124,DONOR_1071,O,2026-03-14,Campus Tour,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2139,DONOR_1077,O,2026-03-20,Coffee Meeting,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,7500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2435,DONOR_1023,O,2026-03-21,In-Person Lunch,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,40000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2416,DONOR_1082,O,2026-03-22,Virtual Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",15000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2363,DONOR_1084,O,2026-03-23,Coffee Meeting,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,20000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2393,DONOR_1087,O,2026-03-23,Coffee Meeting,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,60000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2440,DONOR_1001,O,2026-03-27,Phone Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,120000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2406,DONOR_1059,O,2026-03-29,Coffee Meeting,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2014,DONOR_1077,O,2026-03-31,Phone Call,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2133,DONOR_1038,O,2026-03-31,Campus Tour,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,80000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2495,DONOR_1073,O,2026-04-03,Campus Tour,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,24000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2392,DONOR_1053,O,2026-04-04,Phone Call,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2146,DONOR_1054,O,2026-04-11,Campus Tour,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2304,DONOR_1055,O,2026-04-12,Virtual Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2364,DONOR_1058,O,2026-04-13,Virtual Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2295,DONOR_1005,O,2026-04-13,Virtual Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,22500,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2032,DONOR_1084,O,2026-04-16,Campus Tour,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2348,DONOR_1049,O,2026-04-17,Virtual Call,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2318,DONOR_1090,O,2026-04-17,Event Reception,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,120000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2064,DONOR_1094,O,2026-04-18,Phone Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",8000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2426,DONOR_1050,O,2026-04-19,Virtual Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2430,DONOR_1002,O,2026-04-20,Event Reception,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,22500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2060,DONOR_1014,O,2026-04-20,Campus Tour,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,120000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2415,DONOR_1080,O,2026-04-23,Coffee Meeting,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",30000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2264,DONOR_1042,O,2026-04-25,Phone Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",12000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2398,DONOR_1072,O,2026-04-26,Coffee Meeting,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,80000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2367,DONOR_1061,O,2026-04-27,Phone Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,120000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2004,DONOR_1029,O,2026-04-28,Campus Tour,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,75000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2482,DONOR_1082,O,2026-04-30,Phone Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",12000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2180,DONOR_1067,O,2026-05-03,Phone Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,15000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2234,DONOR_1039,O,2026-05-05,Event Reception,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,40000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
